,Date_start,Power_kW,Hour,DayOfWeek,DayName,Month,MonthName,Date,Official_Holiday,Holiday_NoActivity,Holiday
0,2017-01-01 00:00:00,117.823342,0,6,Sunday,1,January,2017-01-01,True,False,True
1,2017-01-01 01:00:00,119.1906989,1,6,Sunday,1,January,2017-01-01,True,False,True
2,2017-01-01 02:00:00,117.9729915,2,6,Sunday,1,January,2017-01-01,True,False,True
3,2017-01-01 03:00:00,116.4132879,3,6,Sunday,1,January,2017-01-01,True,False,True
4,2017-01-01 04:00:00,116.1723836,4,6,Sunday,1,January,2017-01-01,True,False,True
5,2017-01-01 05:00:00,114.8782817,5,6,Sunday,1,January,2017-01-01,True,False,True
6,2017-01-01 06:00:00,116.1282213,6,6,Sunday,1,January,2017-01-01,True,False,True
7,2017-01-01 07:00:00,116.1114773,7,6,Sunday,1,January,2017-01-01,True,False,True
8,2017-01-01 08:00:00,112.4997965,8,6,Sunday,1,January,2017-01-01,True,False,True
9,2017-01-01 09:00:00,112.9510473,9,6,Sunday,1,January,2017-01-01,True,False,True
10,2017-01-01 10:00:00,112.7486542,10,6,Sunday,1,January,2017-01-01,True,False,True
11,2017-01-01 11:00:00,112.3430308,11,6,Sunday,1,January,2017-01-01,True,False,True
12,2017-01-01 12:00:00,113.6214352,12,6,Sunday,1,January,2017-01-01,True,False,True
13,2017-01-01 13:00:00,113.8309445,13,6,Sunday,1,January,2017-01-01,True,False,True
14,2017-01-01 14:00:00,114.5270763,14,6,Sunday,1,January,2017-01-01,True,False,True
15,2017-01-01 15:00:00,114.3096136,15,6,Sunday,1,January,2017-01-01,True,False,True
16,2017-01-01 16:00:00,117.1276288,16,6,Sunday,1,January,2017-01-01,True,False,True
17,2017-01-01 17:00:00,116.887771,17,6,Sunday,1,January,2017-01-01,True,False,True
18,2017-01-01 18:00:00,118.3451269,18,6,Sunday,1,January,2017-01-01,True,False,True
19,2017-01-01 19:00:00,117.9116666,19,6,Sunday,1,January,2017-01-01,True,False,True
20,2017-01-01 20:00:00,125.8803455,20,6,Sunday,1,January,2017-01-01,True,False,True
21,2017-01-01 21:00:00,126.0302043,21,6,Sunday,1,January,2017-01-01,True,False,True
22,2017-01-01 22:00:00,125.6538829,22,6,Sunday,1,January,2017-01-01,True,False,True
23,2017-01-01 23:00:00,126.1955513,23,6,Sunday,1,January,2017-01-01,True,False,True
24,2017-01-02 00:00:00,126.10325,0,0,Monday,1,January,2017-01-02,False,False,False
25,2017-01-02 01:00:00,128.5286184,1,0,Monday,1,January,2017-01-02,False,False,False
26,2017-01-02 02:00:00,125.8692526,2,0,Monday,1,January,2017-01-02,False,False,False
27,2017-01-02 03:00:00,126.8868692,3,0,Monday,1,January,2017-01-02,False,False,False
28,2017-01-02 04:00:00,127.1987262,4,0,Monday,1,January,2017-01-02,False,False,False
29,2017-01-02 05:00:00,126.4075722,5,0,Monday,1,January,2017-01-02,False,False,False
30,2017-01-02 06:00:00,139.113338,6,0,Monday,1,January,2017-01-02,False,False,False
31,2017-01-02 07:00:00,161.108675,7,0,Monday,1,January,2017-01-02,False,False,False
32,2017-01-02 08:00:00,207.5688797,8,0,Monday,1,January,2017-01-02,False,False,False
33,2017-01-02 09:00:00,298.6870068,9,0,Monday,1,January,2017-01-02,False,False,False
34,2017-01-02 10:00:00,336.420448,10,0,Monday,1,January,2017-01-02,False,False,False
35,2017-01-02 11:00:00,344.547567,11,0,Monday,1,January,2017-01-02,False,False,False
36,2017-01-02 12:00:00,317.6479124,12,0,Monday,1,January,2017-01-02,False,False,False
37,2017-01-02 13:00:00,319.1310122,13,0,Monday,1,January,2017-01-02,False,False,False
38,2017-01-02 14:00:00,335.5880619,14,0,Monday,1,January,2017-01-02,False,False,False
39,2017-01-02 15:00:00,333.6758971,15,0,Monday,1,January,2017-01-02,False,False,False
40,2017-01-02 16:00:00,310.4942477,16,0,Monday,1,January,2017-01-02,False,False,False
41,2017-01-02 17:00:00,263.5074442,17,0,Monday,1,January,2017-01-02,False,False,False
42,2017-01-02 18:00:00,205.6567149,18,0,Monday,1,January,2017-01-02,False,False,False
43,2017-01-02 19:00:00,172.1417152,19,0,Monday,1,January,2017-01-02,False,False,False
44,2017-01-02 20:00:00,142.1375137,20,0,Monday,1,January,2017-01-02,False,False,False
45,2017-01-02 21:00:00,135.6644926,21,0,Monday,1,January,2017-01-02,False,False,False
46,2017-01-02 22:00:00,133.9245817,22,0,Monday,1,January,2017-01-02,False,False,False
47,2017-01-02 23:00:00,132.5417366,23,0,Monday,1,January,2017-01-02,False,False,False
48,2017-01-03 00:00:00,134.0449292,0,1,Tuesday,1,January,2017-01-03,False,False,False
49,2017-01-03 01:00:00,133.265496,1,1,Tuesday,1,January,2017-01-03,False,False,False
50,2017-01-03 02:00:00,129.9405562,2,1,Tuesday,1,January,2017-01-03,False,False,False
51,2017-01-03 03:00:00,129.0342872,3,1,Tuesday,1,January,2017-01-03,False,False,False
52,2017-01-03 04:00:00,129.5125377,4,1,Tuesday,1,January,2017-01-03,False,False,False
53,2017-01-03 05:00:00,132.7612923,5,1,Tuesday,1,January,2017-01-03,False,False,False
54,2017-01-03 06:00:00,145.9055416,6,1,Tuesday,1,January,2017-01-03,False,False,False
55,2017-01-03 07:00:00,172.6256168,7,1,Tuesday,1,January,2017-01-03,False,False,False
56,2017-01-03 08:00:00,225.1266381,8,1,Tuesday,1,January,2017-01-03,False,False,False
57,2017-01-03 09:00:00,294.2259866,9,1,Tuesday,1,January,2017-01-03,False,False,False
58,2017-01-03 10:00:00,323.5727768,10,1,Tuesday,1,January,2017-01-03,False,False,False
59,2017-01-03 11:00:00,327.5505233,11,1,Tuesday,1,January,2017-01-03,False,False,False
60,2017-01-03 12:00:00,303.585464,12,1,Tuesday,1,January,2017-01-03,False,False,False
61,2017-01-03 13:00:00,291.0075805,13,1,Tuesday,1,January,2017-01-03,False,False,False
62,2017-01-03 14:00:00,301.1577933,14,1,Tuesday,1,January,2017-01-03,False,False,False
63,2017-01-03 15:00:00,296.4267761,15,1,Tuesday,1,January,2017-01-03,False,False,False
64,2017-01-03 16:00:00,276.0072588,16,1,Tuesday,1,January,2017-01-03,False,False,False
65,2017-01-03 17:00:00,245.6229685,17,1,Tuesday,1,January,2017-01-03,False,False,False
66,2017-01-03 18:00:00,197.7462214,18,1,Tuesday,1,January,2017-01-03,False,False,False
67,2017-01-03 19:00:00,166.4698945,19,1,Tuesday,1,January,2017-01-03,False,False,False
68,2017-01-03 20:00:00,138.3177887,20,1,Tuesday,1,January,2017-01-03,False,False,False
69,2017-01-03 21:00:00,127.9233228,21,1,Tuesday,1,January,2017-01-03,False,False,False
70,2017-01-03 22:00:00,127.3550733,22,1,Tuesday,1,January,2017-01-03,False,False,False
71,2017-01-03 23:00:00,125.6352552,23,1,Tuesday,1,January,2017-01-03,False,False,False
72,2017-01-04 00:00:00,128.3034116,0,2,Wednesday,1,January,2017-01-04,False,False,False
73,2017-01-04 01:00:00,123.6755793,1,2,Wednesday,1,January,2017-01-04,False,False,False
74,2017-01-04 02:00:00,122.8063564,2,2,Wednesday,1,January,2017-01-04,False,False,False
75,2017-01-04 03:00:00,125.3307237,3,2,Wednesday,1,January,2017-01-04,False,False,False
76,2017-01-04 04:00:00,134.0426269,4,2,Wednesday,1,January,2017-01-04,False,False,False
77,2017-01-04 05:00:00,134.546412,5,2,Wednesday,1,January,2017-01-04,False,False,False
78,2017-01-04 06:00:00,151.9187306,6,2,Wednesday,1,January,2017-01-04,False,False,False
79,2017-01-04 07:00:00,185.6894949,7,2,Wednesday,1,January,2017-01-04,False,False,False
80,2017-01-04 08:00:00,238.7110453,8,2,Wednesday,1,January,2017-01-04,False,False,False
81,2017-01-04 09:00:00,309.6116296,9,2,Wednesday,1,January,2017-01-04,False,False,False
82,2017-01-04 10:00:00,378.0956361,10,2,Wednesday,1,January,2017-01-04,False,False,False
83,2017-01-04 11:00:00,357.9109534,11,2,Wednesday,1,January,2017-01-04,False,False,False
84,2017-01-04 12:00:00,300.7846114,12,2,Wednesday,1,January,2017-01-04,False,False,False
85,2017-01-04 13:00:00,288.7027689,13,2,Wednesday,1,January,2017-01-04,False,False,False
86,2017-01-04 14:00:00,306.6502439,14,2,Wednesday,1,January,2017-01-04,False,False,False
87,2017-01-04 15:00:00,310.2757385,15,2,Wednesday,1,January,2017-01-04,False,False,False
88,2017-01-04 16:00:00,312.0401375,16,2,Wednesday,1,January,2017-01-04,False,False,False
89,2017-01-04 17:00:00,276.8632958,17,2,Wednesday,1,January,2017-01-04,False,False,False
90,2017-01-04 18:00:00,223.9129074,18,2,Wednesday,1,January,2017-01-04,False,False,False
91,2017-01-04 19:00:00,188.70488,19,2,Wednesday,1,January,2017-01-04,False,False,False
92,2017-01-04 20:00:00,160.4133804,20,2,Wednesday,1,January,2017-01-04,False,False,False
93,2017-01-04 21:00:00,151.5851064,21,2,Wednesday,1,January,2017-01-04,False,False,False
94,2017-01-04 22:00:00,149.722755,22,2,Wednesday,1,January,2017-01-04,False,False,False
95,2017-01-04 23:00:00,147.8392643,23,2,Wednesday,1,January,2017-01-04,False,False,False
96,2017-01-05 00:00:00,145.1552011,0,3,Thursday,1,January,2017-01-05,False,False,False
97,2017-01-05 01:00:00,144.6811366,1,3,Thursday,1,January,2017-01-05,False,False,False
98,2017-01-05 02:00:00,144.8464836,2,3,Thursday,1,January,2017-01-05,False,False,False
99,2017-01-05 03:00:00,141.0818045,3,3,Thursday,1,January,2017-01-05,False,False,False
100,2017-01-05 04:00:00,126.3399683,4,3,Thursday,1,January,2017-01-05,False,False,False
101,2017-01-05 05:00:00,131.7221178,5,3,Thursday,1,January,2017-01-05,False,False,False
102,2017-01-05 06:00:00,143.4341272,6,3,Thursday,1,January,2017-01-05,False,False,False
103,2017-01-05 07:00:00,172.1500872,7,3,Thursday,1,January,2017-01-05,False,False,False
104,2017-01-05 08:00:00,243.3392962,8,3,Thursday,1,January,2017-01-05,False,False,False
105,2017-01-05 09:00:00,306.1259474,9,3,Thursday,1,January,2017-01-05,False,False,False
106,2017-01-05 10:00:00,319.2626619,10,3,Thursday,1,January,2017-01-05,False,False,False
107,2017-01-05 11:00:00,319.2323134,11,3,Thursday,1,January,2017-01-05,False,False,False
108,2017-01-05 12:00:00,297.469718,12,3,Thursday,1,January,2017-01-05,False,False,False
109,2017-01-05 13:00:00,298.3046157,13,3,Thursday,1,January,2017-01-05,False,False,False
110,2017-01-05 14:00:00,315.3433101,14,3,Thursday,1,January,2017-01-05,False,False,False
111,2017-01-05 15:00:00,314.1534396,15,3,Thursday,1,January,2017-01-05,False,False,False
112,2017-01-05 16:00:00,304.8477523,16,3,Thursday,1,January,2017-01-05,False,False,False
113,2017-01-05 17:00:00,272.1588597,17,3,Thursday,1,January,2017-01-05,False,False,False
114,2017-01-05 18:00:00,205.8624568,18,3,Thursday,1,January,2017-01-05,False,False,False
115,2017-01-05 19:00:00,174.3648998,19,3,Thursday,1,January,2017-01-05,False,False,False
116,2017-01-05 20:00:00,145.3192923,20,3,Thursday,1,January,2017-01-05,False,False,False
117,2017-01-05 21:00:00,132.0946718,21,3,Thursday,1,January,2017-01-05,False,False,False
118,2017-01-05 22:00:00,132.2568793,22,3,Thursday,1,January,2017-01-05,False,False,False
119,2017-01-05 23:00:00,130.1241123,23,3,Thursday,1,January,2017-01-05,False,False,False
120,2017-01-06 00:00:00,132.6275496,0,4,Friday,1,January,2017-01-06,False,False,False
121,2017-01-06 01:00:00,132.3874825,1,4,Friday,1,January,2017-01-06,False,False,False
122,2017-01-06 02:00:00,129.7678837,2,4,Friday,1,January,2017-01-06,False,False,False
123,2017-01-06 03:00:00,129.9788581,3,4,Friday,1,January,2017-01-06,False,False,False
124,2017-01-06 04:00:00,127.9710432,4,4,Friday,1,January,2017-01-06,False,False,False
125,2017-01-06 05:00:00,123.7492529,5,4,Friday,1,January,2017-01-06,False,False,False
126,2017-01-06 06:00:00,141.1291063,6,4,Friday,1,January,2017-01-06,False,False,False
127,2017-01-06 07:00:00,178.7639672,7,4,Friday,1,January,2017-01-06,False,False,False
128,2017-01-06 08:00:00,247.6776666,8,4,Friday,1,January,2017-01-06,False,False,False
129,2017-01-06 09:00:00,318.7216214,9,4,Friday,1,January,2017-01-06,False,False,False
130,2017-01-06 10:00:00,337.0563014,10,4,Friday,1,January,2017-01-06,False,False,False
131,2017-01-06 11:00:00,343.5950427,11,4,Friday,1,January,2017-01-06,False,False,False
132,2017-01-06 12:00:00,308.0086009,12,4,Friday,1,January,2017-01-06,False,False,False
133,2017-01-06 13:00:00,294.9641877,13,4,Friday,1,January,2017-01-06,False,False,False
134,2017-01-06 14:00:00,295.3047188,14,4,Friday,1,January,2017-01-06,False,False,False
135,2017-01-06 15:00:00,291.7457816,15,4,Friday,1,January,2017-01-06,False,False,False
136,2017-01-06 16:00:00,277.6077759,16,4,Friday,1,January,2017-01-06,False,False,False
137,2017-01-06 17:00:00,240.5057928,17,4,Friday,1,January,2017-01-06,False,False,False
138,2017-01-06 18:00:00,202.8449787,18,4,Friday,1,January,2017-01-06,False,False,False
139,2017-01-06 19:00:00,172.0422977,19,4,Friday,1,January,2017-01-06,False,False,False
140,2017-01-06 20:00:00,150.2416097,20,4,Friday,1,January,2017-01-06,False,False,False
141,2017-01-06 21:00:00,139.5354961,21,4,Friday,1,January,2017-01-06,False,False,False
142,2017-01-06 22:00:00,133.1660785,22,4,Friday,1,January,2017-01-06,False,False,False
143,2017-01-06 23:00:00,131.714583,23,4,Friday,1,January,2017-01-06,False,False,False
144,2017-01-07 00:00:00,136.7832011,0,5,Saturday,1,January,2017-01-07,False,False,False
145,2017-01-07 01:00:00,135.0504064,1,5,Saturday,1,January,2017-01-07,False,False,False
146,2017-01-07 02:00:00,134.8025952,2,5,Saturday,1,January,2017-01-07,False,False,False
147,2017-01-07 03:00:00,133.7893739,3,5,Saturday,1,January,2017-01-07,False,False,False
148,2017-01-07 04:00:00,131.961557,4,5,Saturday,1,January,2017-01-07,False,False,False
149,2017-01-07 05:00:00,131.3910052,5,5,Saturday,1,January,2017-01-07,False,False,False
150,2017-01-07 06:00:00,134.3586699,6,5,Saturday,1,January,2017-01-07,False,False,False
151,2017-01-07 07:00:00,134.9047336,7,5,Saturday,1,January,2017-01-07,False,False,False
152,2017-01-07 08:00:00,141.3576619,8,5,Saturday,1,January,2017-01-07,False,False,False
153,2017-01-07 09:00:00,136.1153248,9,5,Saturday,1,January,2017-01-07,False,False,False
154,2017-01-07 10:00:00,135.0024767,10,5,Saturday,1,January,2017-01-07,False,False,False
155,2017-01-07 11:00:00,131.5004691,11,5,Saturday,1,January,2017-01-07,False,False,False
156,2017-01-07 12:00:00,132.3106694,12,5,Saturday,1,January,2017-01-07,False,False,False
157,2017-01-07 13:00:00,138.2003714,13,5,Saturday,1,January,2017-01-07,False,False,False
158,2017-01-07 14:00:00,139.8241208,14,5,Saturday,1,January,2017-01-07,False,False,False
159,2017-01-07 15:00:00,143.311896,15,5,Saturday,1,January,2017-01-07,False,False,False
160,2017-01-07 16:00:00,161.7217147,16,5,Saturday,1,January,2017-01-07,False,False,False
161,2017-01-07 17:00:00,193.7234754,17,5,Saturday,1,January,2017-01-07,False,False,False
162,2017-01-07 18:00:00,193.5654539,18,5,Saturday,1,January,2017-01-07,False,False,False
163,2017-01-07 19:00:00,144.2100023,19,5,Saturday,1,January,2017-01-07,False,False,False
164,2017-01-07 20:00:00,140.9637593,20,5,Saturday,1,January,2017-01-07,False,False,False
165,2017-01-07 21:00:00,139.1652444,21,5,Saturday,1,January,2017-01-07,False,False,False
166,2017-01-07 22:00:00,138.1287908,22,5,Saturday,1,January,2017-01-07,False,False,False
167,2017-01-07 23:00:00,136.4397398,23,5,Saturday,1,January,2017-01-07,False,False,False
168,2017-01-08 00:00:00,135.9160712,0,6,Sunday,1,January,2017-01-08,False,False,False
169,2017-01-08 01:00:00,134.1803463,1,6,Sunday,1,January,2017-01-08,False,False,False
170,2017-01-08 02:00:00,133.3730762,2,6,Sunday,1,January,2017-01-08,False,False,False
171,2017-01-08 03:00:00,132.4358308,3,6,Sunday,1,January,2017-01-08,False,False,False
172,2017-01-08 04:00:00,129.6441874,4,6,Sunday,1,January,2017-01-08,False,False,False
173,2017-01-08 05:00:00,129.701117,5,6,Sunday,1,January,2017-01-08,False,False,False
174,2017-01-08 06:00:00,129.1429139,6,6,Sunday,1,January,2017-01-08,False,False,False
175,2017-01-08 07:00:00,127.7075345,7,6,Sunday,1,January,2017-01-08,False,False,False
176,2017-01-08 08:00:00,126.8684508,8,6,Sunday,1,January,2017-01-08,False,False,False
177,2017-01-08 09:00:00,128.0258798,9,6,Sunday,1,January,2017-01-08,False,False,False
178,2017-01-08 10:00:00,128.6361986,10,6,Sunday,1,January,2017-01-08,False,False,False
179,2017-01-08 11:00:00,128.1123207,11,6,Sunday,1,January,2017-01-08,False,False,False
180,2017-01-08 12:00:00,130.4298996,12,6,Sunday,1,January,2017-01-08,False,False,False
181,2017-01-08 13:00:00,129.5571186,13,6,Sunday,1,January,2017-01-08,False,False,False
182,2017-01-08 14:00:00,130.5619679,14,6,Sunday,1,January,2017-01-08,False,False,False
183,2017-01-08 15:00:00,130.9977305,15,6,Sunday,1,January,2017-01-08,False,False,False
184,2017-01-08 16:00:00,132.597829,16,6,Sunday,1,January,2017-01-08,False,False,False
185,2017-01-08 17:00:00,134.1713464,17,6,Sunday,1,January,2017-01-08,False,False,False
186,2017-01-08 18:00:00,139.5269148,18,6,Sunday,1,January,2017-01-08,False,False,False
187,2017-01-08 19:00:00,145.5516153,19,6,Sunday,1,January,2017-01-08,False,False,False
188,2017-01-08 20:00:00,142.4209059,20,6,Sunday,1,January,2017-01-08,False,False,False
189,2017-01-08 21:00:00,140.8662255,21,6,Sunday,1,January,2017-01-08,False,False,False
190,2017-01-08 22:00:00,139.2521039,22,6,Sunday,1,January,2017-01-08,False,False,False
191,2017-01-08 23:00:00,141.4769629,23,6,Sunday,1,January,2017-01-08,False,False,False
192,2017-01-09 00:00:00,141.4660793,0,0,Monday,1,January,2017-01-09,False,False,False
193,2017-01-09 01:00:00,142.217257,1,0,Monday,1,January,2017-01-09,False,False,False
194,2017-01-09 02:00:00,139.1288262,2,0,Monday,1,January,2017-01-09,False,False,False
195,2017-01-09 03:00:00,143.9372844,3,0,Monday,1,January,2017-01-09,False,False,False
196,2017-01-09 04:00:00,142.8832496,4,0,Monday,1,January,2017-01-09,False,False,False
197,2017-01-09 05:00:00,147.1602951,5,0,Monday,1,January,2017-01-09,False,False,False
198,2017-01-09 06:00:00,150.7290694,6,0,Monday,1,January,2017-01-09,False,False,False
199,2017-01-09 07:00:00,185.5482174,7,0,Monday,1,January,2017-01-09,False,False,False
200,2017-01-09 08:00:00,271.7270738,8,0,Monday,1,January,2017-01-09,False,False,False
201,2017-01-09 09:00:00,362.2746491,9,0,Monday,1,January,2017-01-09,False,False,False
202,2017-01-09 10:00:00,369.745194,10,0,Monday,1,January,2017-01-09,False,False,False
203,2017-01-09 11:00:00,382.3906814,11,0,Monday,1,January,2017-01-09,False,False,False
204,2017-01-09 12:00:00,342.425265,12,0,Monday,1,January,2017-01-09,False,False,False
205,2017-01-09 13:00:00,333.8182211,13,0,Monday,1,January,2017-01-09,False,False,False
206,2017-01-09 14:00:00,338.8472815,14,0,Monday,1,January,2017-01-09,False,False,False
207,2017-01-09 15:00:00,352.7805918,15,0,Monday,1,January,2017-01-09,False,False,False
208,2017-01-09 16:00:00,342.5922864,16,0,Monday,1,January,2017-01-09,False,False,False
209,2017-01-09 17:00:00,300.6267992,17,0,Monday,1,January,2017-01-09,False,False,False
210,2017-01-09 18:00:00,243.9088015,18,0,Monday,1,January,2017-01-09,False,False,False
211,2017-01-09 19:00:00,204.8843979,19,0,Monday,1,January,2017-01-09,False,False,False
212,2017-01-09 20:00:00,146.0824001,20,0,Monday,1,January,2017-01-09,False,False,False
213,2017-01-09 21:00:00,136.4502048,21,0,Monday,1,January,2017-01-09,False,False,False
214,2017-01-09 22:00:00,140.421463,22,0,Monday,1,January,2017-01-09,False,False,False
215,2017-01-09 23:00:00,145.5509874,23,0,Monday,1,January,2017-01-09,False,False,False
216,2017-01-10 00:00:00,145.2112935,0,1,Tuesday,1,January,2017-01-10,False,False,False
217,2017-01-10 01:00:00,143.1871532,1,1,Tuesday,1,January,2017-01-10,False,False,False
218,2017-01-10 02:00:00,143.3638024,2,1,Tuesday,1,January,2017-01-10,False,False,False
219,2017-01-10 03:00:00,144.0616086,3,1,Tuesday,1,January,2017-01-10,False,False,False
220,2017-01-10 04:00:00,140.9643872,4,1,Tuesday,1,January,2017-01-10,False,False,False
221,2017-01-10 05:00:00,144.7215315,5,1,Tuesday,1,January,2017-01-10,False,False,False
222,2017-01-10 06:00:00,156.9285354,6,1,Tuesday,1,January,2017-01-10,False,False,False
223,2017-01-10 07:00:00,191.373455,7,1,Tuesday,1,January,2017-01-10,False,False,False
224,2017-01-10 08:00:00,265.1297285,8,1,Tuesday,1,January,2017-01-10,False,False,False
225,2017-01-10 09:00:00,342.2329183,9,1,Tuesday,1,January,2017-01-10,False,False,False
226,2017-01-10 10:00:00,363.7020751,10,1,Tuesday,1,January,2017-01-10,False,False,False
227,2017-01-10 11:00:00,365.230593,11,1,Tuesday,1,January,2017-01-10,False,False,False
228,2017-01-10 12:00:00,340.6564707,12,1,Tuesday,1,January,2017-01-10,False,False,False
229,2017-01-10 13:00:00,339.465763,13,1,Tuesday,1,January,2017-01-10,False,False,False
230,2017-01-10 14:00:00,343.1385594,14,1,Tuesday,1,January,2017-01-10,False,False,False
231,2017-01-10 15:00:00,344.0038056,15,1,Tuesday,1,January,2017-01-10,False,False,False
232,2017-01-10 16:00:00,343.097118,16,1,Tuesday,1,January,2017-01-10,False,False,False
233,2017-01-10 17:00:00,299.1822106,17,1,Tuesday,1,January,2017-01-10,False,False,False
234,2017-01-10 18:00:00,237.4219666,18,1,Tuesday,1,January,2017-01-10,False,False,False
235,2017-01-10 19:00:00,193.5248497,19,1,Tuesday,1,January,2017-01-10,False,False,False
236,2017-01-10 20:00:00,157.7255498,20,1,Tuesday,1,January,2017-01-10,False,False,False
237,2017-01-10 21:00:00,145.8971696,21,1,Tuesday,1,January,2017-01-10,False,False,False
238,2017-01-10 22:00:00,141.8570517,22,1,Tuesday,1,January,2017-01-10,False,False,False
239,2017-01-10 23:00:00,142.6350198,23,1,Tuesday,1,January,2017-01-10,False,False,False
240,2017-01-11 00:00:00,143.1216423,0,2,Wednesday,1,January,2017-01-11,False,False,False
241,2017-01-11 01:00:00,141.5033347,1,2,Wednesday,1,January,2017-01-11,False,False,False
242,2017-01-11 02:00:00,142.3702553,2,2,Wednesday,1,January,2017-01-11,False,False,False
243,2017-01-11 03:00:00,139.7734702,3,2,Wednesday,1,January,2017-01-11,False,False,False
244,2017-01-11 04:00:00,137.2941024,4,2,Wednesday,1,January,2017-01-11,False,False,False
245,2017-01-11 05:00:00,141.5906128,5,2,Wednesday,1,January,2017-01-11,False,False,False
246,2017-01-11 06:00:00,152.2958892,6,2,Wednesday,1,January,2017-01-11,False,False,False
247,2017-01-11 07:00:00,180.8111305,7,2,Wednesday,1,January,2017-01-11,False,False,False
248,2017-01-11 08:00:00,240.6922791,8,2,Wednesday,1,January,2017-01-11,False,False,False
249,2017-01-11 09:00:00,305.3682814,9,2,Wednesday,1,January,2017-01-11,False,False,False
250,2017-01-11 10:00:00,342.1954536,10,2,Wednesday,1,January,2017-01-11,False,False,False
251,2017-01-11 11:00:00,348.0502025,11,2,Wednesday,1,January,2017-01-11,False,False,False
252,2017-01-11 12:00:00,314.8504086,12,2,Wednesday,1,January,2017-01-11,False,False,False
253,2017-01-11 13:00:00,288.3572146,13,2,Wednesday,1,January,2017-01-11,False,False,False
254,2017-01-11 14:00:00,301.4962314,14,2,Wednesday,1,January,2017-01-11,False,False,False
255,2017-01-11 15:00:00,316.4136703,15,2,Wednesday,1,January,2017-01-11,False,False,False
256,2017-01-11 16:00:00,311.7404199,16,2,Wednesday,1,January,2017-01-11,False,False,False
257,2017-01-11 17:00:00,284.4123282,17,2,Wednesday,1,January,2017-01-11,False,False,False
258,2017-01-11 18:00:00,233.4211971,18,2,Wednesday,1,January,2017-01-11,False,False,False
259,2017-01-11 19:00:00,201.5713882,19,2,Wednesday,1,January,2017-01-11,False,False,False
260,2017-01-11 20:00:00,161.09821,20,2,Wednesday,1,January,2017-01-11,False,False,False
261,2017-01-11 21:00:00,151.6173386,21,2,Wednesday,1,January,2017-01-11,False,False,False
262,2017-01-11 22:00:00,146.0568655,22,2,Wednesday,1,January,2017-01-11,False,False,False
263,2017-01-11 23:00:00,144.9477848,23,2,Wednesday,1,January,2017-01-11,False,False,False
264,2017-01-12 00:00:00,147.0129479,0,3,Thursday,1,January,2017-01-12,False,False,False
265,2017-01-12 01:00:00,145.015598,1,3,Thursday,1,January,2017-01-12,False,False,False
266,2017-01-12 02:00:00,141.3796384,2,3,Thursday,1,January,2017-01-12,False,False,False
267,2017-01-12 03:00:00,142.353302,3,3,Thursday,1,January,2017-01-12,False,False,False
268,2017-01-12 04:00:00,141.3398714,4,3,Thursday,1,January,2017-01-12,False,False,False
269,2017-01-12 05:00:00,144.5339987,5,3,Thursday,1,January,2017-01-12,False,False,False
270,2017-01-12 06:00:00,155.4525518,6,3,Thursday,1,January,2017-01-12,False,False,False
271,2017-01-12 07:00:00,185.400033,7,3,Thursday,1,January,2017-01-12,False,False,False
272,2017-01-12 08:00:00,268.0429752,8,3,Thursday,1,January,2017-01-12,False,False,False
273,2017-01-12 09:00:00,337.531831,9,3,Thursday,1,January,2017-01-12,False,False,False
274,2017-01-12 10:00:00,357.9461158,10,3,Thursday,1,January,2017-01-12,False,False,False
275,2017-01-12 11:00:00,364.3751839,11,3,Thursday,1,January,2017-01-12,False,False,False
276,2017-01-12 12:00:00,333.5817121,12,3,Thursday,1,January,2017-01-12,False,False,False
277,2017-01-12 13:00:00,328.8977874,13,3,Thursday,1,January,2017-01-12,False,False,False
278,2017-01-12 14:00:00,341.1679999,14,3,Thursday,1,January,2017-01-12,False,False,False
279,2017-01-12 15:00:00,332.8880919,15,3,Thursday,1,January,2017-01-12,False,False,False
280,2017-01-12 16:00:00,315.2675435,16,3,Thursday,1,January,2017-01-12,False,False,False
281,2017-01-12 17:00:00,303.240119,17,3,Thursday,1,January,2017-01-12,False,False,False
282,2017-01-12 18:00:00,243.8290582,18,3,Thursday,1,January,2017-01-12,False,False,False
283,2017-01-12 19:00:00,207.313743,19,3,Thursday,1,January,2017-01-12,False,False,False
284,2017-01-12 20:00:00,171.4311417,20,3,Thursday,1,January,2017-01-12,False,False,False
285,2017-01-12 21:00:00,156.0327314,21,3,Thursday,1,January,2017-01-12,False,False,False
286,2017-01-12 22:00:00,152.1033332,22,3,Thursday,1,January,2017-01-12,False,False,False
287,2017-01-12 23:00:00,151.3707832,23,3,Thursday,1,January,2017-01-12,False,False,False
288,2017-01-13 00:00:00,149.4621765,0,4,Friday,1,January,2017-01-13,False,False,False
289,2017-01-13 01:00:00,142.9860159,1,4,Friday,1,January,2017-01-13,False,False,False
290,2017-01-13 02:00:00,142.6249734,2,4,Friday,1,January,2017-01-13,False,False,False
291,2017-01-13 03:00:00,143.9186567,3,4,Friday,1,January,2017-01-13,False,False,False
292,2017-01-13 04:00:00,141.3377784,4,4,Friday,1,January,2017-01-13,False,False,False
293,2017-01-13 05:00:00,142.2810935,5,4,Friday,1,January,2017-01-13,False,False,False
294,2017-01-13 06:00:00,157.5281799,6,4,Friday,1,January,2017-01-13,False,False,False
295,2017-01-13 07:00:00,195.2565979,7,4,Friday,1,January,2017-01-13,False,False,False
